location_id,device_id,location_type,temp_ext,temp_sp,temp_amb,delta_sp_amb,delta_amb_ext,conso_tstats_telemetry,conso_tstats_enr
836,42334,Maison en rangée,-12.600000000000001,22.5,22.5,0,35.1,0.2471648351648355,0.20925556933983172
836,42334,Maison en rangée,-12.3,22.5,22.5,0,34.8,0.2289423076923076,0.17140148121374205
836,42334,Maison en rangée,-12.225000000000001,22.5,22.5,0,34.725,0.210659090909091,0.1550721921921918
836,42334,Maison en rangée,-12.15,22.5,22.5,0,34.65,0.20145454545454505,0.15317715076993
836,42334,Maison en rangée,-12.075,22.5,22.5,0,34.575,0.21055303030303094,0.1702311003137961
836,42334,Maison en rangée,-12,22.5,22,0.5,34,0.23808333333333304,0.24051633879781503
836,42334,Maison en rangée,-11.95,22.5,22.5,0,34.45,0.27046666666666624,0.29004918032786825
836,42334,Maison en rangée,-11.9,22.5,22.5,0,34.4,0.28933333333333305,0.28318032786885305
836,42334,Maison en rangée,-11.850000000000001,22.5,22.25,0.25,34.1,0.3223333333333339,0.34193442622950715
836,42334,Maison en rangée,-11.8,22.5,22,0.5,33.8,0.3638666666666668,0.3734163934426233
836,42334,Maison en rangée,-11.700000000000001,22.5,22.75,-0.25,34.45,0.37966666666666604,0.3634500000000007
836,42334,Maison en rangée,-11.600000000000001,22.5,22.75,-0.25,34.35,0.29733333333333395,0.2536631720430105
836,42334,Maison en rangée,-11.5,22.5,22.75,-0.25,34.25,0.2289090909090901,0.14833752607627593
836,42334,Maison en rangée,-11.4,22.5,22.75,-0.25,34.15,0.17396590909090992,0.0791734760522495
836,42334,Maison en rangée,-11.4,22.5,22.5,0,33.9,0.13741071428571378,0.06272500000000036
836,42334,Maison en rangée,-11.4,22.5,22.5,0,33.9,0.1463809523809523,0.09735924908424749
836,42334,Maison en rangée,-11.4,22.5,22,0.5,33.4,0.19241666666666787,0.16294681415620926
836,42334,Maison en rangée,-11.4,22.5,22.5,0,33.9,0.23805952380952294,0.24760347030019147
836,42334,Maison en rangée,-11.4,22.5,22.5,0,33.9,0.26552380952380916,0.2722213114754104
836,42334,Maison en rangée,-11.4,22.5,22.5,0,33.9,0.2795333333333347,0.2901721311475412
836,42334,Maison en rangée,-11.4,22.5,22.5,0,33.9,0.2881999999999989,0.27037704918032796
836,42334,Maison en rangée,-11.4,22.5,22.75,-0.25,34.15,0.23805454545454632,0.1628955514398831
836,42334,Maison en rangée,-11.4,22.5,22.75,-0.25,34.15,0.210628787878788,0.16084799676080638
836,42334,Maison en rangée,-11.4,22.5,22.75,-0.25,34.15,0.21975,0.18540589553839526
836,42334,Maison en rangée,-11.4,22.5,22.75,-0.25,34.15,0.23809523809523672,0.2294642664795956
836,42334,Maison en rangée,-11.4,22.5,22.75,-0.25,34.15,0.2563571428571431,0.2439462612612615
836,42334,Maison en rangée,-11.5,22.5,22.25,0.25,33.75,0.28144761904761983,0.30856393442622904
836,42334,Maison en rangée,-11.600000000000001,22.5,22.25,0.25,33.85,0.34066666666666606,0.3449527322404374
836,42334,Maison en rangée,-11.700000000000001,22.5,22.25,0.25,33.95,0.35033333333333394,0.3451292349726773
836,42334,Maison en rangée,-11.8,22.5,22.25,0.25,34.05,0.3174095238095233,0.30084426229508243
836,42334,Maison en rangée,-11.725000000000001,22.5,22.25,0.25,33.975,0.3137904761904756,0.30807377049180285
836,42334,Maison en rangée,-11.65,22.5,22.25,0.25,33.9,0.3077333333333336,0.2900491803278692
836,42334,Maison en rangée,-11.575,22.5,22.25,0.25,33.825,0.2772000000000007,0.27234426229508246
836,42334,Maison en rangée,-11.5,22.5,22.25,0.25,33.75,0.27466666666666606,0.27141612021857875
836,42334,Maison en rangée,-11.45,22.5,23,-0.5,34.45,0.25638974358974337,0.21162220158659967
836,42334,Maison en rangée,-11.4,22.5,22.5,0,33.9,0.21971328671328774,0.14917277732123965
836,42334,Maison en rangée,-11.350000000000001,22.5,22.5,0,33.85,0.2290064935064929,0.2415927706394923
836,42334,Maison en rangée,-11.3,22.5,22.5,0,33.8,0.2563571428571431,0.24376525879127894
836,42334,Maison en rangée,-11.375,22.5,22.5,0,33.875,0.2563571428571413,0.23626056945642812
836,42334,Maison en rangée,-11.45,22.5,22.5,0,33.95,0.2656428571428587,0.2693934426229498
836,42334,Maison en rangée,-11.525,22.5,22.5,0,34.025,0.2655,0.254182786885247
836,42334,Maison en rangée,-11.6,5,22.75,-17.75,34.35,0.1375,0.018011475409835838
836,42334,Maison en rangée,-13.55,22.5,19.75,2.75,33.3,0.46026666666666666,0.4608852459016394
836,42334,Maison en rangée,-13.5,22.5,20.75,1.75,34.25,0.46086666666666665,0.4503278688524589
836,42334,Maison en rangée,-13.45,22.5,21.5,1,34.95,0.4620666666666666,0.4525344262295082
836,42334,Maison en rangée,-13.4,22.5,21.5,1,34.9,0.45120000000000005,0.43339999999999984
836,42334,Maison en rangée,-13.575,22.5,21.5,1,35.075,0.4475999999999999,0.4567000000000003
836,42334,Maison en rangée,-13.75,22.5,22,0.5,35.75,0.4620666666666666,0.46472295081967196
836,42334,Maison en rangée,-13.925,22.5,22,0.5,35.925,0.44020000000000026,0.38975409836065594
836,42334,Maison en rangée,-14.1,22.5,22,0.5,36.1,0.3999333333333334,0.4360491803278687
836,42334,Maison en rangée,-14.15,22.5,22,0.5,36.15,0.4561333333333332,0.4540737704918033
836,42334,Maison en rangée,-14.2,22.5,22.5,0,36.7,0.4187809523809519,0.37211475409836114
836,42334,Maison en rangée,-14.25,22.5,22.5,0,36.75,0.37381904761904844,0.3632803278688525
836,42334,Maison en rangée,-14.3,22.5,22.25,0.25,36.55,0.38773333333333265,0.3997360655737702
836,42334,Maison en rangée,-14.25,22.5,22.25,0.25,36.5,0.3937333333333336,0.3894306010928958
836,42334,Maison en rangée,-14.2,22.5,22.25,0.25,36.45,0.3938666666666668,0.28222513661202175
836,42334,Maison en rangée,-14.15,22.5,22.25,0.25,36.4,0.3707333333333336,0.45605819672131204
836,42334,Maison en rangée,-14.1,22.5,22.25,0.25,36.35,0.3468285714285712,0.3332583333333332
836,42334,Maison en rangée,-13.925,22.5,22.25,0.25,36.175,0.33357142857142846,0.32604918032786917
836,42334,Maison en rangée,-13.75,22.5,23,-0.5,36.75,0.2988000000000002,0.2723442622950815
836,42334,Maison en rangée,-13.575,22.5,23,-0.5,36.575,0.2377454545454548,0.15314332323291638
836,42334,Maison en rangée,-13.4,22.5,23,-0.5,36.4,0.16459740259740194,0.06792930402930415
836,42334,Maison en rangée,-13.125,22.5,22.5,0,35.625,0.11885714285714312,0.04350693036413289
836,42334,Maison en rangée,-12.850000000000001,22.5,22.5,0,35.35,0.10060000000000037,0.028912157772961716
836,42334,Maison en rangée,-12.575000000000001,22.5,23,-0.5,35.575,0.05539999999999964,0.0034094597868215715
836,42334,Maison en rangée,-10.75,22.5,22.75,-0.25,33.5,0.06439999999999964,0.03627801675512971
836,42334,Maison en rangée,-12.049999999999999,22.5,21.5,1,33.55,0.11918181818181801,0.15613461538461523
836,42334,Maison en rangée,-12.399999999999999,22.5,22,0.5,34.4,0.27068484848484875,0.3437000000000007
836,42334,Maison en rangée,-12.75,22.5,22.5,0,35.25,0.373,0.37549672131147416
836,42334,Maison en rangée,-13.1,22.5,22.5,0,35.6,0.366,0.35077049180327957
836,42334,Maison en rangée,-13.45,22.5,23,-0.5,36.45,0.312419047619047,0.2716327868852459
836,42334,Maison en rangée,-13.8,22.5,23.25,-0.75,37.05,0.17771428571428624,0.03556477450762262
836,42334,Maison en rangée,-14.15,22.5,22,0.5,36.15,0.128,0.10149006410256425
836,42334,Maison en rangée,-14.5,22.5,22,0.5,36.5,0.2103571428571431,0.2422405848471426
836,42334,Maison en rangée,-14.625,22.5,22.5,0,37.125,0.2652428571428572,0.27170491803278674
836,42334,Maison en rangée,-14.75,22.5,22.5,0,37.25,0.2743333333333321,0.2715409836065574
836,42334,Maison en rangée,-14.875,22.5,22.5,0,37.375,0.27433333333333393,0.2711967213114749
836,42334,Maison en rangée,-15,22.5,22.25,0.25,37.25,0.3049333333333343,0.32654098360655737
836,42334,Maison en rangée,-15.675,22.5,22.25,0.25,37.925,0.33646666666666536,0.32589562841530095
836,42334,Maison en rangée,-16.35,22.5,22.25,0.25,38.6,0.29147619047619083,0.27259617486338905
836,42334,Maison en rangée,-17.025,22.5,22.25,0.25,39.275,0.28159047619047667,0.2896822404371578
836,42334,Maison en rangée,-17.7,5,22.75,-17.75,40.45,0.15726666666666642,0.017669047619046977
836,42334,Maison en rangée,-22.875,24,20.25,3.75,43.125,0.4644,0.46711284153005467
836,42334,Maison en rangée,-22.85,22.5,21,1.5,43.85,0.4636666666666667,0.4490666666666667
836,42334,Maison en rangée,-22.825,22.5,21.5,1,44.325,0.46926666666666667,0.47245000000000004
836,42334,Maison en rangée,-22.8,21.5,21.5,0,44.3,0.3004333333333334,0.10151127645166744
836,42334,Maison en rangée,-22.425,21,20.75,0.25,43.175,0.16346969696969676,0.17199073053635078
836,42334,Maison en rangée,-22.05,20.5,20.75,-0.25,42.8,0.29229220779220805,0.3450967741935483
836,42334,Maison en rangée,-21.675,20.5,20.75,-0.25,42.425,0.17907142857142844,0.0032690168563361418
836,42334,Maison en rangée,-21.3,20.5,20.75,-0.25,42.05,0.028,0.0037446450218887963
836,42334,Maison en rangée,-20.7,20.5,20,0.5,40.7,0.05475,0.019483646345164682
836,42334,Maison en rangée,-20.1,20.5,20,0.5,40.1,0.10096428571428578,0.06077841269841285
836,42334,Maison en rangée,-19.5,20.5,20,0.5,39.5,0.1741190476190477,0.16023027409347332
836,42334,Maison en rangée,-18.9,20.5,20.5,0,39.4,0.22916666666666652,0.20781467434647788
836,42334,Maison en rangée,-18.424999999999997,20.5,21,-0.5,39.425,0.202,0.10927067518067513
836,42334,Maison en rangée,-17.95,20.5,21,-0.5,38.95,0.11925,0.02405384987455887
836,42334,Maison en rangée,-16.675,21.5,21.25,0.25,37.925,0.4235743589743588,0.41952622950819707
836,42334,Maison en rangée,-16.35,22.5,21.25,1.25,37.6,0.40833333333333394,0.43032622950819677
836,42334,Maison en rangée,-16.025,22.5,22,0.5,38.025,0.46219999999999983,0.4525573770491801
836,42334,Maison en rangée,-15.7,22.5,22,0.5,37.7,0.4279333333333334,0.3924163934426224
836,42334,Maison en rangée,-15.299999999999999,22.5,22,0.5,37.3,0.3928666666666668,0.41725
836,42334,Maison en rangée,-14.899999999999999,22.5,22.5,0,37.4,0.3909714285714281,0.34045655737704966
836,42334,Maison en rangée,-14.5,22.5,22.5,0,37,0.37536190476190495,0.38104918032786916
836,42334,Maison en rangée,-14.1,22.5,22.5,0,36.6,0.35973333333333357,0.345250819672131
836,42334,Maison en rangée,-13.7,22.5,23,-0.5,36.7,0.3133999999999996,0.2896672131147543
